"V1" "V2" "V3"
"gene60.fasta" 0.247307414894997 0.517341730133788 0.306197768378387
"gene61.fasta" -0.0199648253574145 -0.0442088474760819 -0.0382583548407426
"gene62.fasta" -0.00441496638613303 0.0129400062405995 -0.0584809061932645
"gene63.fasta" 0.0527119034835811 0.00310583010251357 -0.0458728150490959
"gene64.fasta" 0.0137762332672936 -0.0139410586437581 0.0474831105293988
"gene65.fasta" -0.0209423476310744 0.0383140378844113 -0.0447347201849827
"gene66.fasta" 0.0330933441327414 -0.0341053143213498 0.00248694445359412
"gene67.fasta" 0.0678968622107809 0.0162551390813086 -0.0643055687841119
"gene68.fasta" 0.0341940001352204 0.0823274958662442 0.087545699279601
"gene69.fasta" 0.00268476227546882 -0.019340815477723 -0.0658942158043796
"gene7.fasta" 0.00492162088842235 0.151690202351019 -0.00558568892083713
"gene70.fasta" 0.0163940072111978 -0.0274135931884296 -0.078633293525178
"gene71.fasta" 0.0163940072111978 -0.0274135931884296 -0.078633293525178
"gene72.fasta" -0.00251447695007561 0.0573921995556255 -0.000546750038825976
"gene73.fasta" 0.00596304199450756 0.00104331169476966 0.061644478051118
"gene74.fasta" 0.0897312561609684 -0.00467223231548057 -0.0334977905689375
"gene75.fasta" 0.223430972427484 0.290237802757643 0.233753796770013
"gene76.fasta" 0.144933154007602 0.0416740185459684 0.0515764862095436
"gene77.fasta" 0.370324522228211 0.798223345084068 1.06945092918159
"gene78.fasta" 0.00247884424947626 0.0261295185111236 0.00571573445164291
"gene79.fasta" 0.0591004381026798 -0.14352971867036 0.13347561938663
"gene8.fasta" 0.171161708804018 -0.404536498854971 -0.0618030190406221
"gene80.fasta" 0.0134374773968869 0.0291018322121138 0.0286135613457282
"gene81.fasta" -0.0196793477063576 0.231430408840207 -0.00572845618312849
"gene82.fasta" 0.0506129447816203 0.0180971015872804 0.0802544615302112
"gene83.fasta" 0.015652359997585 0.096200943965716 0.0442533272090955
"gene84.fasta" 0.105221709978065 -0.00649727588897866 0.270218302628016
"gene85.fasta" 0.162884273354885 -0.0896818702678632 0.360281599360223
"gene86.fasta" -0.0271175566048233 0.0806487749796695 -0.114438668842409
"gene87.fasta" -0.0108525369432102 -0.0234892798522495 0.00379444851814143
"gene88.fasta" -0.0372094570323278 0.0628588625001363 -0.110572218599835
"gene89.fasta" 0.005539322521515 -0.0738696677932038 -0.12795541548649
"gene9.fasta" -0.0162572425693047 0.214738712145612 -0.0160030393347138
"gene90.fasta" 0.00198826969529718 0.0189224790196353 -0.0516752052593865
"gene91.fasta" -0.0209414554788292 0.0917789013080791 -0.0317110949013478
"gene92.fasta" -0.020139978761148 0.096059208191804 -0.0550277301923617
"gene93.fasta" -0.0367231315823487 -0.0526694720836111 -0.0861499098937853
"gene94.fasta" 0.0157922756311167 0.0391411531870208 0.0292597728765872
"gene95.fasta" 0.0774659323031024 -0.00645892455198134 0.0917002093887797
"gene96.fasta" 0.221802485482517 0.0571523090954294 0.536518258127276
"gene97.fasta" 0.0389314708386876 0.0179410210428231 -0.0584782076271148
"gene98.fasta" 0.011901902613614 0.00821985151914688 0.0209669528170011
"gene99.fasta" -0.00458488810681738 -0.0225933749804446 -0.026116746228972
