"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19"
"74" -0.00517335085940521 -0.00514796305251352 0.00206108452518603 -0.00476252006631969 -0.00576334079635106 -0.00237233164352637 -0.00232907509944224 -0.00569642076381635 -0.0112559294859814 0.000344363624249316 -0.0215881390438048 -0.0126566069881302 -0.00158966156223962 -0.00647894859572006 -0.0115746227082558 -0.0249269280119932 -0.0320474446957135 -0.0375297165804122 -0.0131153148473996
"75" -0.00276618736341625 -0.00590355409955832 0.00609669275237782 0.00488220844536864 0.00272970280284921 0.00337248525344581 0.00268311179639712 -0.0163449144640668 -0.0045522171407488 0.00155881919385066 -0.012707641532655 0.000771397346418504 0.000202187753357003 -0.00620246971792216 -0.0024204889270119 -0.00481083004365426 -0.007989572352913 -0.0260800451821047 -0.00639711403154295
"76" -0.0135541864680186 -0.00592167997350306 -0.00143158178686389 0.00284450129284962 -0.000784503743656396 -0.000560382440014922 -0.014972050623201 0.00038440080929057 -0.00115023600486737 0.00891151763455681 -0.0174479542082711 -0.00586794396992593 -0.0126778249179621 -0.0151035664728109 -0.0196468720584093 -0.0199579583915315 -0.0113896619815069 -0.0327798000914923 -0.0137437070631215
"77" -0.0176924649609728 -0.00465443394086914 -0.00817983723063117 -0.0147679118030816 0.00159125385292024 0.00856645473318972 -0.0105264250529579 -0.00216753207108972 -0.0157224648346594 -0.00516235967361141 -0.0197284296057016 -0.0142558325149693 0.00407629151081443 -0.00640553101298086 -0.0063690422964384 -0.0151280785351898 -0.0160038894713164 -0.0181556884732128 -0.00718108775198195
"78" -0.0129062361879323 -0.00320320781525711 -0.00236576636067112 0.0113260447718614 -0.00865557389691134 0.0058689054328837 -0.00934403156872704 -0.00754832377133189 -0.0097602834283576 0.0180675867686379 -0.0187292415606845 0.00435113278315733 -0.0177119411418858 -0.00382296712101841 -0.0066497076851803 -0.0301083628194921 -0.0241530504251264 -0.0224107684867232 -0.0127621893878327
"79" -0.00212799167628242 0.000673316893357761 -0.00431054025206887 0.00453031742044339 -0.00367524810846504 0.00967490918683396 0.00720855356218535 -0.00709004461292055 -0.01481513943928 0.000677572007040545 -0.00851928499192334 -0.0136697780021742 -0.0107818453292923 -0.00605184939912853 -0.0130101895424094 -0.0210496023824867 -0.00387530137794456 -0.0240182139332756 -0.01610010708606
"80" -0.00498141130990466 0.00108459620220947 -0.00705407106511586 0.00152338767102744 0.00674876355248016 0.00770003362868617 -0.00197235309971483 -0.0035692959098524 -0.0103924937183906 -0.00528320923920461 -0.0238299208474399 -0.0136491682814112 -0.00322922020343827 -0.00150840471957099 -0.00716536022221021 -0.0138148176409135 -0.0226466654562555 -0.0231012109134441 -0.0147190995122376
"81" -0.0157408382914362 -0.00200827602723506 -0.00125420426954354 0.0047967653618469 -0.00506893783346586 -0.00397871135441473 0.00107884651450844 -0.00707445494574225 -0.0205727548590218 0.00310160773111546 -0.0240511311959397 -0.0177853598563995 -0.0089776752552094 -0.0119087344527027 -0.0203549662532675 -0.0210170197860609 -0.0207863998399002 -0.0361460165601359 -0.0189107241192225
"82" -0.00625233048404515 -0.00423673603368098 -0.00565978557005519 0.00114135873381346 0.00567530468245704 0.00586586351067813 -0.00322994168747209 -0.00638094063584386 0.000125509373710229 0.0126691306053936 -0.0184308697118548 0.0041699141855879 -0.00396309724065298 -0.0141172681418351 -0.0097263831462234 -0.0213747043222579 -0.0106346960839702 -0.0364882183416797 -0.00802855097637622
"83" -0.00986912006211616 -0.00375414415263547 0.00184168083922496 0.000368365954464829 -0.0040513621484651 -0.000677784404527721 0.00049308944178268 -0.00577229798533583 -0.0195774251271272 -0.00745068259241815 -0.0215739964901646 -0.00917559787219786 -0.0115638881979234 -0.0128679341243314 -0.0215403593580266 -0.0186419854164414 -0.0175154392876769 -0.0376293109142992 -0.0151478813901285
"84" -0.0159031341663179 -0.00884544196995344 -0.0031408897031856 -3.03858093531374e-05 0.000147584758318078 0.00191048614064566 0.00785178636241013 0.00507516231678914 -0.0105285296105273 0.00875810903482567 -0.00769999225004061 0.0057017128093417 0.0033129680085015 0.0104799921377299 -0.00789740726004397 -0.0103339186022041 -0.00866178851983939 -0.0208761551224003 -0.00272488695433805
"85" -0.000570057585660677 0.00418136065573196 0.00326217835012438 -0.00231920057600245 -0.00150085333853902 0.00114860416936167 0.00417017528488193 -0.00558829642127906 -0.00649892433290664 -0.00448051160110727 -0.0233067722135481 -0.0141189661641303 -0.00493628557259797 -0.0137168376110135 -0.0164775130607068 -0.0260469557498126 -0.00873815253451898 -0.0218170027193786 -0.00623531696954041
"86" 0.00130067921870519 -0.00456443545914434 -0.00872614361315099 0.00440992058200882 0.00618013338413313 0.00309344305318592 0.00128015806416661 -0.0083563981757391 -0.0139223729801914 0.00312730257203069 -0.0191249608565727 -0.00215725548522127 -0.0073784154923467 -0.00753985370967925 -0.0130246524299863 -0.0129159835278484 -0.0118862403921802 -0.0231900585597038 -0.0111131316913435
"87" -0.00382371873956054 0.00248793484509447 -0.000154570917403445 -0.00127014152519332 0.00157144017101779 0.00473356687764048 0.00141979063893999 -0.00116193581025738 -0.0145027977634956 0.00150348051605263 -0.0165014202204998 -0.0122632326225452 -0.0162209924993962 -0.0175216580737907 -0.017742521747472 -0.00784001426984463 -0.0249255308436528 -0.0278115934232817 -0.0200252892145661
"88" -0.00145482400469941 -0.013367593093099 0.00348763900910776 -0.00301137672548967 -0.00338041058800764 -8.62845970718683e-05 -0.000944848621755499 -0.00810775995876466 -0.00713579194563334 0.00105681557682147 -0.0256294048778874 -0.0134881655982805 -0.000232860042138421 -0.00355623071096905 -0.0122344462350959 -0.0203802289885322 -0.0210027579717282 -0.0238979343710395 -0.00635152171606648
"89" 0.000109733678139386 -0.00445553880639639 0.00105417603415723 0.00691607583935886 -0.000899309970797089 0.00156882352536054 0.00740769230805947 -0.00229347367746216 -0.0076211324539061 0.00982186515703492 -0.0171784919817353 -0.0164520137521239 -0.0142307993260856 -0.00329250029691506 -0.0154758302760033 -0.0195436749679394 -0.0157637743041941 -0.0156230644328068 -0.00987509973347951
"90" -0.00201820961057869 -0.00551661940071773 0.00326403248024006 0.000286511107273154 -0.00292158723996299 0.00108246652064429 -0.00749423383419691 -0.0157918772654325 -0.0213021202794939 0.00313609668393163 -0.0121358407675629 -0.0209959919468953 -0.0148775336707989 -0.0198729739139242 -0.0254890801209301 -0.0246089665686208 -0.018513710384207 -0.0232916869367869 -0.0140302920130399
"91" -0.0115375121675891 -7.89013489194638e-05 0.000664582454752278 -0.000385205940254627 0.00385996596088646 -0.00106872228984901 0.000952749358478366 0.00289111966642178 -0.0147206374259359 -0.00150692054056184 -0.0164771252244756 -0.0214815669046868 -0.0105511475489237 -0.00794954951013586 -0.00272113538057517 -0.02521103097547 -0.0175921955466481 -0.0277448324177081 -0.0084702307430592
"92" -0.0135503430645034 -0.00655749878836461 -0.00593757296836845 -0.0120124853005168 -0.0021916264462117 -0.00410644454997451 -0.00189607200807805 -0.00675738288516616 -0.0147473999471968 -0.00750048262154663 -0.0194751738208121 -0.0172434537464757 -0.0134356320134609 -0.01678730440234 -0.0196368482937834 -0.0199985279280707 -0.0211958787160166 -0.031403788166593 -0.0102036246663929
"93" -0.00215075894495548 0.004182794938546 -0.00854284902678355 -0.0106251913827934 0.002696993301187 1.69811917198736e-05 0.00170603158702384 -0.0126480686262317 -0.00917589426328027 -0.000165431037180299 -0.015733375016923 -0.00231204691495151 0.0117677971399878 0.00272153352663879 -0.0113822088063554 -0.0202532144667117 -0.0194046724432776 -0.0341047966069588 -0.0263722003693537
"94" -0.00660547484842572 -0.00766743892929973 -0.00384988036660487 0.00240009874218723 -0.0151276974703152 -0.00400927618418075 0.000416053026365468 0.00176867863303737 -0.0151830366110558 0.00780619702705722 -0.0240805890209292 -0.00982019068228842 -0.00985344279255619 -0.00452785053995006 -0.00921522815409856 -0.0307798645977948 -0.0260488452138042 -0.0424228200375748 -0.00786863955603496
"95" -0.00925547382534228 -0.00397656489006713 0.00410679052091462 -0.00303285697957844 0.00685124332757803 -0.00429234513595874 0.00478689018304923 -0.0127964304110541 -0.00718164098458915 -0.00986979407514983 -0.0187810737518833 -0.013341232621899 -0.0134129106198981 -0.00765137336106336 -0.0137479985152955 -0.00726839503603701 -0.00485428906138117 -0.0239310116939154 0.0102345559129411
"96" -0.00400153682946291 -0.00266646166115435 0.0153516030836709 0.00584573833989748 0.00745969036208955 -0.000103615725995449 -0.0112714694272627 -0.0137778458117561 -0.0163682088612124 -0.00484751893258538 -0.0296666398802115 -0.0159767261138595 -0.0173293190172567 -0.00757669356173534 -0.0234869904006732 -0.0189082911014133 -0.013628893585589 -0.0327360077060994 -0.0125318407528954
"97" -0.00432586592614269 -0.00870028851727199 -0.00189536490004259 -0.000514089088245826 -0.00809989445949302 -0.000105657274106025 0.00162748268331878 -0.00195643486648301 -0.0200701806095627 0.000467623618050019 -0.0162198351198492 -0.0219056152119721 -0.0107958418261065 -0.0132266993177124 -0.0272811358726657 -0.0237056885900445 -0.0207074448103999 -0.0388643017315794 -0.00706604183522808
"98" -0.0130534598844766 -0.00266407640643399 0.00391697325602454 0.00118742605422542 0.00348868588748884 -0.00867752876881945 -0.000728740853865104 0.00633353174612317 -0.011511993974962 -0.00172138382356923 -0.0114462499630881 0.000597054694718871 -0.0040424758190306 -0.0103977233317829 -0.0115244782187309 -0.0255617255182935 -0.0107320432104434 -0.028534838387669 -0.00661935220581091
"99" -0.0107382218212049 -0.00366548695038521 0.00150465962620521 -0.0073805133362023 -0.00235777288239803 -0.00291241159093467 0.01036663233902 -0.00031052788055156 -0.0179855756580164 -0.00251018931186551 -0.0191610524495565 -0.0212000092748695 -0.00491645796877665 -0.00768533238241116 -0.00569684407262078 -0.0262824542703806 -0.0088889356057962 -0.0265284029334782 -0.0120807078605841
"100" 0.00257318831521831 -0.00964802694789147 -0.00173299146848098 -0.00358484818323802 -0.00561240583225581 0.0018247838643364 0.00617233785655796 -0.00598457561102549 -0.0169714169507764 0.0101129853763569 -0.0295218696894569 -0.0140558264105538 -0.00871872925035737 -0.00817061385736301 -0.0128915943609679 -0.0248277480265988 -0.0134620095225746 -0.0427269376539212 -0.0127582432066519
